Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-19 00:00:00-04:00,319.22402692592283,321.2299147643274,311.11069424490825,312.16851806640625,18709200,0.0,0.0
2023-10-20 00:00:00-04:00,313.4957908806943,314.65338520611687,305.8415067606528,308.01702880859375,22287400,0.0,0.0
2023-10-23 00:00:00-04:00,308.8652974202778,316.7091640223113,306.6299008129797,313.3660583496094,17796800,0.0,0.0
2023-10-24 00:00:00-04:00,316.13036340706816,317.69715104476506,309.9929815870708,311.9090270996094,19525500,0.0,0.0
2023-10-25 00:00:00-04:00,309.3642709489833,310.2424711715731,298.22715354022057,298.9157409667969,42192500,0.0,0.0
2023-10-26 00:00:00-04:00,294.3950232906214,294.3950232906214,278.82700918832205,287.7586669921875,66684100,0.0,0.0
2023-10-27 00:00:00-04:00,293.8761046769178,298.696186130817,292.3691915711363,296.1214904785156,29596300,0.0,0.0
2023-10-30 00:00:00-04:00,298.47662070967266,308.76547446102825,298.436694214524,302.039306640625,28435100,0.0,0.0
2023-10-31 00:00:00-04:00,302.6880163733366,303.05725276181954,296.2512308527639,300.6521911621094,19434200,0.0,0.0
2023-11-01 00:00:00-04:00,301.2309872352754,312.09863873232484,301.2309872352754,311.2104797363281,20434600,0.0,0.0
2023-11-02 00:00:00-04:00,316.6492893702,318.16619174308374,307.69768325151733,310.23248291015625,21631800,0.0,0.0
2023-11-03 00:00:00-04:00,311.9090501077141,314.90289809001814,310.3821888549389,313.9548645019531,16754100,0.0,0.0
2023-11-06 00:00:00-05:00,315.33202828595523,317.67718475842656,313.80516708722075,315.1523742675781,12887700,0.0,0.0
2023-11-07 00:00:00-05:00,316.40979824118597,320.3417208651516,314.4737741895888,318.16619873046875,14055600,0.0,0.0
2023-11-08 00:00:00-05:00,317.48761598809165,320.67104634747074,314.23429141108136,319.1242370605469,13609700,0.0,0.0
2023-11-09 00:00:00-05:00,318.7649820219766,323.51520002850083,318.146227867538,319.89263916015625,16103100,0.0,0.0
2023-11-10 00:00:00-05:00,319.2839153753911,328.42513501586666,318.8048887267427,328.0957946777344,19096200,0.0,0.0
2023-11-13 00:00:00-05:00,325.53106451975066,331.6484679713699,325.0320898840398,328.5149230957031,16908900,0.0,0.0
2023-11-14 00:00:00-05:00,333.8539714914306,337.40666860710826,332.64643089585206,335.6203308105469,17179400,0.0,0.0
2023-11-15 00:00:00-05:00,337.23700663316373,337.7060440320901,329.343223851869,332.0277099609375,14531200,0.0,0.0
2023-11-16 00:00:00-05:00,328.6945463958003,333.8938535684029,325.710687822204,333.5046691894531,18932600,0.0,0.0
2023-11-17 00:00:00-05:00,329.58273944379016,334.8119839330931,328.6746019430533,334.3529357910156,14494400,0.0,0.0
2023-11-20 00:00:00-05:00,334.2032580686357,341.1689247409029,333.50468137167667,339.2728271484375,16960500,0.0,0.0
2023-11-21 00:00:00-05:00,337.6361781577766,339.20296589066265,335.2111686328614,336.2889709472656,12027900,0.0,0.0
2023-11-22 00:00:00-05:00,338.51438013888924,342.2167940418173,337.8856671948073,340.7897033691406,10702700,0.0,0.0
2023-11-24 00:00:00-05:00,339.43250507648753,341.15893789867715,336.07937954452484,337.5364074707031,5467500,0.0,0.0
2023-11-27 00:00:00-05:00,335.490586823439,339.2029594205829,333.51466670971433,334.0136413574219,15684500,0.0,0.0
2023-11-28 00:00:00-05:00,332.7162972767284,338.6840451755572,332.7162972767284,338.2948303222656,12637200,0.0,0.0
2023-11-29 00:00:00-05:00,338.9933987919285,339.2029596166881,330.10166691004014,331.5187683105469,16024500,0.0,0.0
2023-11-30 00:00:00-05:00,331.20939567731216,332.8160793731298,321.738836457418,326.4790954589844,23146400,0.0,0.0
2023-12-01 00:00:00-05:00,324.8125503415451,326.1896947984947,320.10222840974393,324.1539001464844,15264700,0.0,0.0
2023-12-04 00:00:00-05:00,316.6393567879821,320.2020128104224,313.0167957861336,319.3637390136719,19037100,0.0,0.0
2023-12-05 00:00:00-05:00,318.3258860533385,321.21993299939373,314.7432516379291,317.6372985839844,16952100,0.0,0.0
2023-12-06 00:00:00-05:00,321.2698045152591,321.5891555941713,316.3898483709241,316.79901123046875,11294300,0.0,0.0
2023-12-07 00:00:00-05:00,317.1183077576843,327.5668371472467,317.1183077576843,325.92022705078125,15905100,0.0,0.0
2023-12-08 00:00:00-05:00,322.4274035050127,332.4867484999147,322.3375917315752,332.0675964355469,14077500,0.0,0.0
2023-12-11 00:00:00-05:00,328.724491780473,329.21350764456645,319.34377449566205,324.6129455566406,25802500,0.0,0.0
2023-12-12 00:00:00-05:00,323.9343398089598,333.78409425161436,323.894413310678,333.53460693359375,18485500,0.0,0.0
2023-12-13 00:00:00-05:00,333.24519136230106,337.676088543412,331.9578587356906,334.05352783203125,16353300,0.0,0.0
2023-12-14 00:00:00-05:00,333.1653841120603,334.0136471187938,327.9660767206641,332.4867858886719,19607300,0.0,0.0
2023-12-15 00:00:00-05:00,331.30917029088386,337.96550535993714,330.5407603124004,334.2331848144531,30001600,0.0,0.0
2023-12-18 00:00:00-05:00,336.78792716452153,346.84724230321007,336.3288485774128,343.91326904296875,18993900,0.0,0.0
2023-12-19 00:00:00-05:00,344.87131346645555,352.87488652403607,344.4122653055084,349.6415100097656,17729400,0.0,0.0
2023-12-20 00:00:00-05:00,347.93500778861016,354.23206526209253,347.0767860326023,348.563720703125,16369900,0.0,0.0
2023-12-21 00:00:00-05:00,352.25615198846816,355.6791107501929,348.49386366713054,353.3638610839844,15289600,0.0,0.0
2023-12-22 00:00:00-05:00,354.8507946441659,356.4674980739121,350.4997503642189,352.6653137207031,11764200,0.0,0.0
2023-12-26 00:00:00-05:00,354.2620315083058,356.2479714325982,352.725211430408,354.10235595703125,9898600,0.0,0.0
2023-12-27 00:00:00-05:00,355.3397909467851,358.2637748922785,354.58133978358785,357.0961608886719,13207900,0.0,0.0
2023-12-28 00:00:00-05:00,358.9623493675021,361.15781939533474,357.0762107088477,357.5851745605469,11798800,0.0,0.0
2023-12-29 00:00:00-05:00,358.2538146934847,359.26175324680366,351.09853516278366,353.234130859375,14980500,0.0,0.0
2024-01-02 00:00:00-05:00,350.599548159297,352.4357711788527,339.31274424531915,345.5798645019531,19042200,0.0,0.0
2024-01-03 00:00:00-05:00,344.27254418678,347.2364546857272,342.47621725878497,343.7635803222656,15451100,0.0,0.0
2024-01-04 00:00:00-05:00,343.7935199027151,347.4360286089438,342.69576962625035,346.40814208984375,12099900,0.0,0.0
2024-01-05 00:00:00-05:00,346.2784209841403,352.77508073132583,345.5499374797681,351.228271484375,13920700,0.0,0.0
2024-01-08 00:00:00-05:00,353.97262881201056,358.24385059684556,351.32803880361155,357.92449951171875,13890200,0.0,0.0
2024-01-09 00:00:00-05:00,355.66910446369656,359.90042996757035,354.63122872255843,356.6969909667969,13463900,0.0,0.0
2024-01-10 00:00:00-05:00,359.43140084658063,372.17520202063497,358.3436093453036,369.71026611328125,22117200,0.0,0.0
2024-01-11 00:00:00-05:00,371.3668729877802,372.01553393323275,362.18572736677464,368.91192626953125,17205400,0.0,0.0
2024-01-12 00:00:00-05:00,369.40090840722195,376.2867523345747,368.7821847276475,373.7220153808594,19295700,0.0,0.0
2024-01-16 00:00:00-05:00,372.88372915899726,374.8397011510422,366.4769120633725,366.7064208984375,15306900,0.0,0.0
2024-01-17 00:00:00-05:00,365.54880071675547,367.7842277621965,357.87456849277356,367.61456298828125,12724800,0.0,0.0
2024-01-18 00:00:00-05:00,370.72817374980605,376.0771978061011,370.18930305825427,375.3586730957031,16354300,0.0,0.0
2024-01-19 00:00:00-05:00,378.22277926826257,383.57177282104664,377.1948927222241,382.6636657714844,21470100,0.0,0.0
2024-01-22 00:00:00-05:00,387.15446170693326,389.54953405093795,380.37837710716826,380.9971008300781,17680500,0.0,0.0
2024-01-23 00:00:00-05:00,383.83126754696394,387.5835667842646,381.29646771400036,384.41009521484375,15506100,0.0,0.0
2024-01-24 00:00:00-05:00,389.20022701890525,395.33760912320423,387.01471561539944,389.8988037109375,15698500,0.0,0.0
2024-01-25 00:00:00-05:00,389.3698811426095,394.6789481277553,384.86912017698324,392.3736877441406,15091100,0.0,0.0
2024-01-26 00:00:00-05:00,393.5412868861561,395.97628545578795,390.7869372521477,393.33172607421875,13163700,0.0,0.0
2024-01-29 00:00:00-05:00,394.17996849820344,402.10368805973474,392.2938602332264,400.1976013183594,18742400,0.0,0.0
2024-01-30 00:00:00-05:00,402.76235330769697,405.5266618978656,398.7506080957021,399.2395935058594,18614700,0.0,0.0
2024-01-31 00:00:00-05:00,388.20225853849166,397.1838017951663,386.30616105308144,389.3399353027344,20180800,0.0,0.0
2024-02-01 00:00:00-05:00,393.1321242460475,399.6786687941413,392.24393480810795,393.97039794921875,29727100,0.0,0.0
2024-02-02 00:00:00-05:00,458.6574766945631,484.9634040368056,452.0809948590025,474.0158996582031,84615500,0.0,0.0
2024-02-05 00:00:00-05:00,468.9163947737333,470.9322412790763,458.27825219782653,458.4678649902344,40832400,0.0,0.0
2024-02-06 00:00:00-05:00,463.04844323238547,466.16203996063183,452.0710016902384,453.7874755859375,21655200,0.0,0.0
2024-02-07 00:00:00-05:00,457.0607852789841,470.553049024731,455.24451022042314,468.62701416015625,23066000,0.0,0.0
2024-02-08 00:00:00-05:00,467.3596158426929,469.6249497528505,464.07635417198367,469.0361633300781,18815100,0.0,0.0
2024-02-09 00:00:00-05:00,471.98012574590837,472.61879745065966,466.5113527093112,467.1500244140625,18413100,0.0,0.0
2024-02-12 00:00:00-05:00,467.229880059543,478.16739573973024,465.623165867634,467.93841552734375,19382000,0.0,0.0
2024-02-13 00:00:00-05:00,455.9330869289211,466.9305075881856,454.15673841216994,459.1764221191406,20916600,0.0,0.0
2024-02-14 00:00:00-05:00,466.97041334242164,473.1377327693306,465.13419026652946,472.3094482421875,16858400,0.0,0.0
2024-02-15 00:00:00-05:00,474.30532791901646,487.61796752878854,471.2516055886262,483.0373840332031,24212300,0.0,0.0
2024-02-16 00:00:00-05:00,477.12948957928523,477.97775251194804,468.24774756344794,472.3493347167969,23306500,0.0,0.0
2024-02-20 00:00:00-05:00,468.75672648120405,475.20347015766964,465.6032031727022,470.7825622558594,18015500,0.0,0.0
2024-02-21 00:00:00-05:00,466.0372841891846,468.5348044688694,461.3319645187047,467.5657653808594,12977100,0.5,0.0
2024-02-22 00:00:00-05:00,479.76365462842267,489.5039838965959,475.5878079616881,485.6478271484375,21625800,0.0,0.0
2024-02-23 00:00:00-05:00,487.5658978834182,493.869636644299,481.87156992552843,483.5498962402344,18374300,0.0,0.0
2024-02-26 00:00:00-05:00,482.9904715889214,485.65783676432864,480.123323075863,481.2621765136719,12101400,0.0,0.0
2024-02-27 00:00:00-05:00,479.50393026591195,486.78667753799164,479.443992217465,486.56689453125,10809600,0.0,0.0
2024-02-28 00:00:00-05:00,484.5189253817392,490.56291215291833,482.2711571712054,483.5398864746094,12715500,0.0,0.0
2024-02-29 00:00:00-05:00,487.95553368380894,491.212309945067,482.1312992102992,489.64385986328125,17732000,0.0,0.0
2024-03-01 00:00:00-05:00,491.621862806572,503.74983580777047,491.36214143122834,501.8017578125,16273600,0.0,0.0
2024-03-04 00:00:00-05:00,502.50108847396183,503.9196934303916,495.9276284049608,497.69586181640625,12324100,0.0,0.0
2024-03-05 00:00:00-05:00,494.50902227026205,495.0884335688094,487.4060891297427,489.7337646484375,15325300,0.0,0.0
2024-03-06 00:00:00-05:00,497.1364119380128,502.47111160067936,493.7997285004937,495.5979309082031,11757900,0.0,0.0
2024-03-07 00:00:00-05:00,502.7808102255021,519.3343517619579,500.8827008767997,511.6819763183594,18586400,0.0,0.0
2024-03-08 00:00:00-05:00,513.6799984785457,523.0506997194376,498.854721324041,505.44818115234375,18575200,0.0,0.0
2024-03-11 00:00:00-04:00,496.51702309541247,496.826713165905,475.52785326168413,483.1103210449219,20428300,0.0,0.0
2024-03-12 00:00:00-04:00,492.77075010047605,501.8117613011618,484.2492121415657,499.2543029785156,15448200,0.0,0.0
2024-03-13 00:00:00-04:00,494.8986465489502,500.4830982739187,490.5429552980861,495.0784606933594,12090700,0.0,0.0
2024-03-14 00:00:00-04:00,499.7638249279838,500.8527401487646,487.67582026261385,491.3421630859375,12620000,0.0,0.0
2024-03-15 00:00:00-04:00,488.5249761131619,491.3421558734782,480.82260146886966,483.6198425292969,29141700,0.0,0.0
2024-03-18 00:00:00-04:00,491.4220821217734,496.92662655343065,486.3271346729207,496.487060546875,11755300,0.0,0.0
2024-03-19 00:00:00-04:00,487.68579998065405,496.1374000116134,480.8026195040247,495.7477722167969,10903100,0.0,0.0
2024-03-20 00:00:00-04:00,499.004567162851,507.69595019724767,494.6788753203798,505.0185852050781,11711100,0.0,0.0
2024-03-21 00:00:00-04:00,514.199496876756,514.5291256581454,505.50811394519394,507.2563781738281,9712500,0.0,0.0
2024-03-22 00:00:00-04:00,506.4971268572002,509.4641822517732,503.8397615469674,509.0745544433594,8117000,0.0,0.0
2024-03-25 00:00:00-04:00,505.2883291529085,506.7169034577373,499.7438157550026,502.52105712890625,8380600,0.0,0.0
2024-03-26 00:00:00-04:00,504.6289883304503,509.4941531106155,494.71881413396113,495.3981628417969,11205400,0.0,0.0
2024-03-27 00:00:00-04:00,498.8047544512027,499.39419608540464,487.58591249815765,493.3701477050781,9989700,0.0,0.0
2024-03-28 00:00:00-04:00,492.3511669908998,492.4011356901767,484.668791971983,485.0983581542969,15212800,0.0,0.0
2024-04-01 00:00:00-04:00,486.7167628265939,496.9365962682512,481.3021254622119,490.8626403808594,9247000,0.0,0.0
2024-04-02 00:00:00-04:00,484.61885944717363,497.036523429203,484.1692935849497,496.8766784667969,11081000,0.0,0.0
2024-04-03 00:00:00-04:00,498.43511473288487,506.73686978339606,498.25530058797256,506.23736572265625,12099200,0.0,0.0
2024-04-04 00:00:00-04:00,515.9077526597656,529.4742999076504,510.0735489381281,510.4132385253906,26476300,0.0,0.0
2024-04-05 00:00:00-04:00,516.3473092696523,530.1736081311907,513.8997272423497,526.8169555664062,19242000,0.0,0.0
2024-04-08 00:00:00-04:00,528.7550664307926,530.96283543328,518.3753570490694,518.7349853515625,13260600,0.0,0.0
2024-04-09 00:00:00-04:00,521.711998556606,525.3484028000144,506.23737230947944,516.3873291015625,10881400,0.0,0.0
2024-04-10 00:00:00-04:00,508.7848382930651,522.0416646615256,505.29827933033357,519.3143920898438,11418500,0.0,0.0
2024-04-11 00:00:00-04:00,520.5930978302217,523.3403701129957,516.7768795604691,522.6410522460938,10369500,0.0,0.0
2024-04-12 00:00:00-04:00,517.236445938548,519.6740281517286,508.82478428694736,511.3922424316406,11944900,0.0,0.0
2024-04-15 00:00:00-04:00,516.2074602970727,518.0157235782406,496.7867699734714,499.7338562011719,13512900,0.0,0.0
2024-04-16 00:00:00-04:00,497.6159249399938,504.26932274346325,496.6169168101151,499.2643127441406,9847900,0.0,0.0
2024-04-17 00:00:00-04:00,502.60100606269367,502.6609441126732,486.6568445346499,493.67987060546875,12193700,0.0,0.0
2024-04-18 00:00:00-04:00,499.32425998961423,511.70198558069575,498.5450348534492,501.3022766113281,14808700,0.0,0.0
2024-04-19 00:00:00-04:00,502.301260995854,502.301260995854,475.2581348717085,480.59283447265625,25111000,0.0,0.0
2024-04-22 00:00:00-04:00,489.23426246548854,491.52199961880444,472.93044247285314,481.252197265625,17271100,0.0,0.0
2024-04-23 00:00:00-04:00,490.76274513331987,498.26530596498634,488.48500781051405,495.6079406738281,15079200,0.0,0.0
2024-04-24 00:00:00-04:00,507.5560535644507,509.4941317201748,484.09933236786355,493.010498046875,37772700,0.0,0.0
2024-04-25 00:00:00-04:00,420.98200690939586,445.32782940916064,414.0888571223123,440.94219970703125,82890700,0.0,0.0
2024-04-26 00:00:00-04:00,441.0221093747606,445.9971807117141,431.531532379888,442.8503112792969,32691400,0.0,0.0
2024-04-29 00:00:00-04:00,439.1240062342096,439.3238200528809,428.1349169280736,432.1908874511719,21502600,0.0,0.0
2024-04-30 00:00:00-04:00,430.6224487262678,439.1839558462486,429.29378130777536,429.74334716796875,18429500,0.0,0.0
2024-05-01 00:00:00-04:00,428.1748720345524,449.5136701314341,426.6863292540787,438.7543640136719,20344900,0.0,0.0
2024-05-02 00:00:00-04:00,438.4047333512728,443.51965020671395,431.8512423193252,441.2419128417969,15221300,0.0,0.0
2024-05-03 00:00:00-04:00,445.48767066371107,453.71951806420014,443.4097472490281,451.5116882324219,16489100,0.0,0.0
2024-05-06 00:00:00-04:00,455.1280908376387,465.6976134704472,452.8903224788121,465.21807861328125,15094600,0.0,0.0
2024-05-07 00:00:00-04:00,465.82749570933896,471.06228839991655,460.852424393517,467.7755432128906,13406800,0.0,0.0
2024-05-08 00:00:00-04:00,463.0402758734785,475.10828086801956,462.5407718002601,472.1312561035156,11683900,0.0,0.0
2024-05-09 00:00:00-04:00,469.5338183630929,475.6077743436721,467.1661739867633,474.9484558105469,9437700,0.0,0.0
2024-05-10 00:00:00-04:00,476.6167930475471,477.02639004616856,469.13423178475136,475.7276916503906,10750000,0.0,0.0
2024-05-13 00:00:00-04:00,472.2810956873846,472.8805066656765,462.3909212511497,467.5458068847656,14668800,0.0,0.0
2024-05-14 00:00:00-04:00,462.9103886742812,472.07130656864626,459.62364341602097,471.3819885253906,10478600,0.0,0.0
2024-05-15 00:00:00-04:00,474.5088871111657,482.0214171870226,470.7326376426436,481.0623779296875,13100500,0.0,0.0
2024-05-16 00:00:00-04:00,474.52885350111865,477.21618776308856,472.28108524769226,472.7606201171875,16608200,0.0,0.0
2024-05-17 00:00:00-04:00,470.3629792075229,472.3310264212493,467.95539646980393,471.4419250488281,10807300,0.0,0.0
2024-05-20 00:00:00-04:00,469.48388436360676,472.7306607963086,466.57676703769516,468.3749694824219,11745100,0.0,0.0
2024-05-21 00:00:00-04:00,466.656679458762,470.2331456880293,461.81148386174306,464.1691589355469,11742200,0.0,0.0
2024-05-22 00:00:00-04:00,467.40591659233894,473.25012009634787,465.1881173826697,467.3160095214844,10078600,0.0,0.0
2024-05-23 00:00:00-04:00,472.41095679538824,473.8894692764857,461.0822085617498,465.3179931640625,11747900,0.0,0.0
2024-05-24 00:00:00-04:00,467.15617428705434,479.374054624763,465.8374762457989,477.74566650390625,12012300,0.0,0.0
2024-05-28 00:00:00-04:00,476.1072862257536,480.3830398479666,474.369021817074,479.4440002441406,10175800,0.0,0.0
2024-05-29 00:00:00-04:00,474.1891860529296,479.374040505202,473.2301468181317,473.88946533203125,9226200,0.0,0.0
2024-05-30 00:00:00-04:00,471.2021740877535,471.26211213605956,464.24905561117134,466.58673095703125,10735200,0.0,0.0
2024-05-31 00:00:00-04:00,465.33796622384085,468.65468047155974,454.00921789590996,466.366943359375,16919800,0.0,0.0
2024-06-03 00:00:00-04:00,470.3929590804151,479.12431097234924,467.7755626264992,477.0163879394531,11279400,0.0,0.0
2024-06-04 00:00:00-04:00,476.52687605790095,478.4150160497743,472.7606263986606,476.5168762207031,7088700,0.0,0.0
